,Content ID,Reaction Type,Datetime,Category,Score,Content Type,Sentiment,,,Datetime,Month,countpostbymonth,,Sentiment,,,,,,,,,,,,,,
18060,1934a201-0590-41af-bf40-5ddd6254d744,heart,02-05-2021 19:21,education,60,photo,positive,,,02-05-2021,5,2138,,,,,,,,,,,,,,,,
18061,1934a201-0590-41af-bf40-5ddd6254d744,peeking,23-02-2021 15:48,education,35,photo,neutral,,,23-02-2021,2,1914,,,,,,,,,,,,,,,,
18062,1934a201-0590-41af-bf40-5ddd6254d744,worried,21-12-2020 10:33,education,12,photo,negative,,,21-12-2020,12,2092,,,,,,,,,,,,,,,,
18063,1934a201-0590-41af-bf40-5ddd6254d744,indifferent,27-09-2020 14:59,education,20,photo,neutral,,,27-09-2020,9,2022,,,,,,,,,,,,,,,,
18064,1934a201-0590-41af-bf40-5ddd6254d744,worried,10-06-2021 13:41,education,12,photo,negative,,,10-06-2021,6,2021,,,,,,,,,,,,,,,,
18065,1934a201-0590-41af-bf40-5ddd6254d744,heart,18-06-2020 15:57,education,60,photo,positive,,,18-06-2020,6,2021,,,,,,,,,,,,,,,,
18066,1934a201-0590-41af-bf40-5ddd6254d744,hate,22-03-2021 03:05,education,5,photo,negative,,,22-03-2021,3,2012,,,,,,,,,,,,,,,,
18067,1934a201-0590-41af-bf40-5ddd6254d744,want,25-10-2020 05:47,education,70,photo,positive,,,25-10-2020,10,2056,,,,,,,,,,,,,,,,
18068,1934a201-0590-41af-bf40-5ddd6254d744,super love,21-09-2020 19:24,education,75,photo,positive,,,21-09-2020,9,2022,,,,,,,,,,,,,,,,
18069,1934a201-0590-41af-bf40-5ddd6254d744,interested,15-09-2020 17:25,education,30,photo,positive,,,15-09-2020,9,2022,,,,,,,,,,,,,,,,
18070,1934a201-0590-41af-bf40-5ddd6254d744,like,13-04-2021 18:22,education,50,photo,positive,,,13-04-2021,4,1974,,,,,,,,,,,,,,,,
18071,1934a201-0590-41af-bf40-5ddd6254d744,peeking,22-08-2020 04:13,education,35,photo,neutral,,,22-08-2020,8,2114,,,,,,,,,,,,,,,,
18072,1934a201-0590-41af-bf40-5ddd6254d744,like,09-12-2020 17:54,education,50,photo,positive,,,09-12-2020,12,2092,,,,,,,,,,,,,,,,
18073,1934a201-0590-41af-bf40-5ddd6254d744,dislike,02-05-2021 14:00,education,10,photo,negative,,,02-05-2021,5,2138,,,,,,,,,,,,,,,,
18074,1934a201-0590-41af-bf40-5ddd6254d744,want,29-10-2020 13:56,education,70,photo,positive,,,29-10-2020,10,2056,,,,,,,,,,,,,,,,
18075,1934a201-0590-41af-bf40-5ddd6254d744,cherish,10-01-2021 02:17,education,70,photo,positive,,,10-01-2021,1,2126,,,,,,,,,,,,,,,,
18076,1934a201-0590-41af-bf40-5ddd6254d744,hate,13-05-2021 02:46,education,5,photo,negative,,,13-05-2021,5,2138,,,,,,,,,,,,,,,,
18077,1934a201-0590-41af-bf40-5ddd6254d744,disgust,23-05-2021 15:41,education,0,photo,negative,,,23-05-2021,5,2138,,,,,,,,,,,,,,,,
18078,1934a201-0590-41af-bf40-5ddd6254d744,like,15-11-2020 09:11,education,50,photo,positive,,,15-11-2020,11,2034,,,,,,,,,,,,,,,,
18079,279fdb2b-e9ca-4531-b55f-c8fe294083cd,indifferent,10-06-2021 06:48,healthy eating,20,video,neutral,,,10-06-2021,6,2021,,,,,,,,,,,,,,,,
18080,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,03-07-2020 01:46,healthy eating,45,video,positive,,,03-07-2020,7,2070,,,,,,,,,,,,,,,,
18081,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,04-06-2021 22:07,healthy eating,45,video,positive,,,04-06-2021,6,2021,,,,,,,,,,,,,,,,
18082,279fdb2b-e9ca-4531-b55f-c8fe294083cd,heart,02-03-2021 17:11,healthy eating,60,video,positive,,,02-03-2021,3,2012,,,,,,,,,,,,,,,,
18083,279fdb2b-e9ca-4531-b55f-c8fe294083cd,interested,09-11-2020 11:39,healthy eating,30,video,positive,,,09-11-2020,11,2034,,,,,,,,,,,,,,,,
18084,279fdb2b-e9ca-4531-b55f-c8fe294083cd,adore,21-11-2020 01:01,healthy eating,72,video,positive,,,21-11-2020,11,2034,,,,,,,,,,,,,,,,
18085,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,01-02-2021 16:06,healthy eating,45,video,positive,,,01-02-2021,2,1914,,,,,,,,,,,,,,,,
18086,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,01-11-2020 17:51,healthy eating,20,video,neutral,,,01-11-2020,11,2034,,,,,,,,,,,,,,,,
18087,2297a93f-370d-47e7-8df3-3d464b3a0c0a,heart,01-07-2020 20:55,healthy eating,60,video,positive,,,01-07-2020,7,2070,,,,,,,,,,,,,,,,
18088,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,29-09-2020 01:25,healthy eating,45,video,positive,,,29-09-2020,9,2022,,,,,,,,,,,,,,,,
18089,2297a93f-370d-47e7-8df3-3d464b3a0c0a,hate,13-11-2020 06:05,healthy eating,5,video,negative,,,13-11-2020,11,2034,,,,,,,,,,,,,,,,
18090,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,31-03-2021 19:53,healthy eating,20,video,neutral,,,31-03-2021,3,2012,,,,,,,,,,,,,,,,
18091,2297a93f-370d-47e7-8df3-3d464b3a0c0a,scared,01-12-2020 15:00,healthy eating,15,video,negative,,,01-12-2020,12,2092,,,,,,,,,,,,,,,,
18092,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,30-08-2020 16:56,healthy eating,12,video,negative,,,30-08-2020,8,2114,,,,,,,,,,,,,,,,
18093,2297a93f-370d-47e7-8df3-3d464b3a0c0a,adore,21-04-2021 07:40,healthy eating,72,video,positive,,,21-04-2021,4,1974,,,,,,,,,,,,,,,,
18094,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,26-07-2020 06:10,healthy eating,12,video,negative,,,26-07-2020,7,2070,,,,,,,,,,,,,,,,
18095,2297a93f-370d-47e7-8df3-3d464b3a0c0a,want,21-07-2020 13:56,healthy eating,70,video,positive,,,21-07-2020,7,2070,,,,,,,,,,,,,,,,
18096,2297a93f-370d-47e7-8df3-3d464b3a0c0a,dislike,17-03-2021 11:11,healthy eating,10,video,negative,,,17-03-2021,3,2012,,,,,,,,,,,,,,,,
18097,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,23-12-2020 05:54,healthy eating,45,video,positive,,,23-12-2020,12,2092,,,,,,,,,,,,,,,,
18098,2297a93f-370d-47e7-8df3-3d464b3a0c0a,super love,31-05-2021 06:39,healthy eating,75,video,positive,,,31-05-2021,5,2138,,,,,,,,,,,,,,,,
18099,25290b06-ca05-43eb-8e54-e345a41ddba7,want,17-02-2021 08:05,education,70,photo,positive,,,17-02-2021,2,1914,,,,,,,,,,,,,,,,
18100,25290b06-ca05-43eb-8e54-e345a41ddba7,like,05-01-2021 23:44,education,50,photo,positive,,,05-01-2021,1,2126,,,,,,,,,,,,,,,,
18101,25290b06-ca05-43eb-8e54-e345a41ddba7,want,07-04-2021 12:51,education,70,photo,positive,,,07-04-2021,4,1974,,,,,,,,,,,,,,,,
18102,25290b06-ca05-43eb-8e54-e345a41ddba7,peeking,02-12-2020 19:40,education,35,photo,neutral,,,02-12-2020,12,2092,,,,,,,,,,,,,,,,
18103,25290b06-ca05-43eb-8e54-e345a41ddba7,love,04-01-2021 10:23,education,65,photo,positive,,,04-01-2021,1,2126,,,,,,,,,,,,,,,,
18104,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,02-02-2021 19:33,education,60,photo,positive,,,02-02-2021,2,1914,,,,,,,,,,,,,,,,
18105,25290b06-ca05-43eb-8e54-e345a41ddba7,worried,11-07-2020 07:34,education,12,photo,negative,,,11-07-2020,7,2070,,,,,,,,,,,,,,,,
18106,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,14-12-2020 05:58,education,30,photo,positive,,,14-12-2020,12,2092,,,,,,,,,,,,,,,,
18107,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,13-09-2020 09:55,education,75,photo,positive,,,13-09-2020,9,2022,,,,,,,,,,,,,,,,
18108,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,01-12-2020 05:49,education,75,photo,positive,,,01-12-2020,12,2092,,,,,,,,,,,,,,,,
18109,25290b06-ca05-43eb-8e54-e345a41ddba7,love,21-08-2020 22:56,education,65,photo,positive,,,21-08-2020,8,2114,,,,,,,,,,,,,,,,
18110,25290b06-ca05-43eb-8e54-e345a41ddba7,want,17-11-2020 05:40,education,70,photo,positive,,,17-11-2020,11,2034,,,,,,,,,,,,,,,,
18111,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,04-01-2021 13:16,education,72,photo,positive,,,04-01-2021,1,2126,,,,,,,,,,,,,,,,
18112,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,30-08-2020 03:28,education,15,photo,negative,,,30-08-2020,8,2114,,,,,,,,,,,,,,,,
18113,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,11-08-2020 15:46,education,72,photo,positive,,,11-08-2020,8,2114,,,,,,,,,,,,,,,,
18114,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,10-08-2020 07:07,education,60,photo,positive,,,10-08-2020,8,2114,,,,,,,,,,,,,,,,
18115,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,16-11-2020 04:18,education,15,photo,negative,,,16-11-2020,11,2034,,,,,,,,,,,,,,,,
18116,25290b06-ca05-43eb-8e54-e345a41ddba7,like,06-05-2021 19:20,education,50,photo,positive,,,06-05-2021,5,2138,,,,,,,,,,,,,,,,
18117,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,12-05-2021 20:19,education,15,photo,negative,,,12-05-2021,5,2138,,,,,,,,,,,,,,,,
18118,25290b06-ca05-43eb-8e54-e345a41ddba7,indifferent,16-12-2020 05:15,education,20,photo,neutral,,,16-12-2020,12,2092,,,,,,,,,,,,,,,,
18119,25290b06-ca05-43eb-8e54-e345a41ddba7,cherish,11-10-2020 09:38,education,70,photo,positive,,,11-10-2020,10,2056,,,,,,,,,,,,,,,,
18120,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,13-07-2020 23:15,education,72,photo,positive,,,13-07-2020,7,2070,,,,,,,,,,,,,,,,
18121,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,27-04-2021 18:19,education,30,photo,positive,,,27-04-2021,4,1974,,,,,,,,,,,,,,,,
18122,25290b06-ca05-43eb-8e54-e345a41ddba7,love,13-10-2020 05:07,education,65,photo,positive,,,13-10-2020,10,2056,,,,,,,,,,,,,,,,
18123,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,30-11-2020 15:25,education,30,photo,positive,,,30-11-2020,11,2034,,,,,,,,,,,,,,,,
18124,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,20-11-2020 13:56,education,72,photo,positive,,,20-11-2020,11,2034,,,,,,,,,,,,,,,,
18125,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,11-01-2021 19:06,education,75,photo,positive,,,11-01-2021,1,2126,,,,,,,,,,,,,,,,
18126,25290b06-ca05-43eb-8e54-e345a41ddba7,love,29-08-2020 06:48,education,65,photo,positive,,,29-08-2020,8,2114,,,,,,,,,,,,,,,,
18127,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,26-05-2021 19:07,education,60,photo,positive,,,26-05-2021,5,2138,,,,,,,,,,,,,,,,
18128,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,30-07-2020 13:12,education,5,photo,negative,,,30-07-2020,7,2070,,,,,,,,,,,,,,,,
18129,25290b06-ca05-43eb-8e54-e345a41ddba7,love,11-04-2021 16:15,education,65,photo,positive,,,11-04-2021,4,1974,,,,,,,,,,,,,,,,
18130,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,10-08-2020 18:01,education,75,photo,positive,,,10-08-2020,8,2114,,,,,,,,,,,,,,,,
18131,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,03-07-2020 22:48,education,5,photo,negative,,,03-07-2020,7,2070,,,,,,,,,,,,,,,,
18132,25290b06-ca05-43eb-8e54-e345a41ddba7,intrigued,17-08-2020 12:27,education,45,photo,positive,,,17-08-2020,8,2114,,,,,,,,,,,,,,,,
18133,0411a1da-97e1-44b6-945d-06b4682ba802,super love,10-05-2021 22:13,technology,75,audio,positive,,,10-05-2021,5,2138,,,,,,,,,,,,,,,,
18134,0411a1da-97e1-44b6-945d-06b4682ba802,hate,18-02-2021 21:25,technology,5,audio,negative,,,18-02-2021,2,1914,,,,,,,,,,,,,,,,
18135,0411a1da-97e1-44b6-945d-06b4682ba802,interested,03-10-2020 12:48,technology,30,audio,positive,,,03-10-2020,10,2056,,,,,,,,,,,,,,,,
18136,0411a1da-97e1-44b6-945d-06b4682ba802,hate,21-04-2021 17:54,technology,5,audio,negative,,,21-04-2021,4,1974,,,,,,,,,,,,,,,,
18137,0411a1da-97e1-44b6-945d-06b4682ba802,love,09-06-2021 08:55,technology,65,audio,positive,,,09-06-2021,6,2021,,,,,,,,,,,,,,,,
18138,0411a1da-97e1-44b6-945d-06b4682ba802,super love,17-09-2020 22:20,technology,75,audio,positive,,,17-09-2020,9,2022,,,,,,,,,,,,,,,,
18139,0411a1da-97e1-44b6-945d-06b4682ba802,want,26-11-2020 23:38,technology,70,audio,positive,,,26-11-2020,11,2034,,,,,,,,,,,,,,,,
18140,0411a1da-97e1-44b6-945d-06b4682ba802,like,01-03-2021 08:33,technology,50,audio,positive,,,01-03-2021,3,2012,,,,,,,,,,,,,,,,
18141,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,23-03-2021 09:03,technology,20,audio,neutral,,,23-03-2021,3,2012,,,,,,,,,,,,,,,,
18142,0411a1da-97e1-44b6-945d-06b4682ba802,adore,10-04-2021 09:25,technology,72,audio,positive,,,10-04-2021,4,1974,,,,,,,,,,,,,,,,
18143,0411a1da-97e1-44b6-945d-06b4682ba802,love,11-02-2021 12:31,technology,65,audio,positive,,,11-02-2021,2,1914,,,,,,,,,,,,,,,,
18144,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,07-11-2020 14:24,technology,20,audio,neutral,,,07-11-2020,11,2034,,,,,,,,,,,,,,,,
18145,0411a1da-97e1-44b6-945d-06b4682ba802,adore,24-05-2021 15:11,technology,72,audio,positive,,,24-05-2021,5,2138,,,,,,,,,,,,,,,,
18146,0411a1da-97e1-44b6-945d-06b4682ba802,intrigued,19-04-2021 01:50,technology,45,audio,positive,,,19-04-2021,4,1974,,,,,,,,,,,,,,,,
18147,0411a1da-97e1-44b6-945d-06b4682ba802,worried,29-06-2020 22:24,technology,12,audio,negative,,,29-06-2020,6,2021,,,,,,,,,,,,,,,,
18148,0411a1da-97e1-44b6-945d-06b4682ba802,want,28-03-2021 14:36,technology,70,audio,positive,,,28-03-2021,3,2012,,,,,,,,,,,,,,,,
18149,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,21-05-2021 13:36,technology,10,audio,negative,,,21-05-2021,5,2138,,,,,,,,,,,,,,,,
18150,0411a1da-97e1-44b6-945d-06b4682ba802,like,18-03-2021 19:58,technology,50,audio,positive,,,18-03-2021,3,2012,,,,,,,,,,,,,,,,
18151,0411a1da-97e1-44b6-945d-06b4682ba802,adore,23-11-2020 09:13,technology,72,audio,positive,,,23-11-2020,11,2034,,,,,,,,,,,,,,,,
18152,0411a1da-97e1-44b6-945d-06b4682ba802,adore,17-08-2020 17:08,technology,72,audio,positive,,,17-08-2020,8,2114,,,,,,,,,,,,,,,,
18153,0411a1da-97e1-44b6-945d-06b4682ba802,heart,15-11-2020 04:18,technology,60,audio,positive,,,15-11-2020,11,2034,,,,,,,,,,,,,,,,
18154,0411a1da-97e1-44b6-945d-06b4682ba802,want,27-01-2021 22:37,technology,70,audio,positive,,,27-01-2021,1,2126,,,,,,,,,,,,,,,,
18155,0411a1da-97e1-44b6-945d-06b4682ba802,love,05-06-2021 10:13,technology,65,audio,positive,,,05-06-2021,6,2021,,,,,,,,,,,,,,,,
18156,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,25-05-2021 13:38,technology,10,audio,negative,,,25-05-2021,5,2138,,,,,,,,,,,,,,,,
18157,0411a1da-97e1-44b6-945d-06b4682ba802,worried,01-02-2021 10:00,technology,12,audio,negative,,,01-02-2021,2,1914,,,,,,,,,,,,,,,,
18158,0411a1da-97e1-44b6-945d-06b4682ba802,love,25-02-2021 12:14,technology,65,audio,positive,,,25-02-2021,2,1914,,,,,,,,,,,,,,,,
18159,0411a1da-97e1-44b6-945d-06b4682ba802,interested,22-07-2020 15:07,technology,30,audio,positive,,,22-07-2020,7,2070,,,,,,,,,,,,,,,,
18160,0411a1da-97e1-44b6-945d-06b4682ba802,adore,16-06-2021 11:00,technology,72,audio,positive,,,16-06-2021,6,2021,,,,,,,,,,,,,,,,
18161,0411a1da-97e1-44b6-945d-06b4682ba802,heart,12-11-2020 12:24,technology,60,audio,positive,,,12-11-2020,11,2034,,,,,,,,,,,,,,,,
18162,0411a1da-97e1-44b6-945d-06b4682ba802,like,06-09-2020 08:58,technology,50,audio,positive,,,06-09-2020,9,2022,,,,,,,,,,,,,,,,
18163,0411a1da-97e1-44b6-945d-06b4682ba802,cherish,30-03-2021 02:07,technology,70,audio,positive,,,30-03-2021,3,2012,,,,,,,,,,,,,,,,
18164,ef802d01-6269-4d21-9159-f1386c75e789,dislike,04-12-2020 15:44,technology,10,photo,negative,,,04-12-2020,12,2092,,,,,,,,,,,,,,,,
18165,ef802d01-6269-4d21-9159-f1386c75e789,interested,09-03-2021 11:49,technology,30,photo,positive,,,09-03-2021,3,2012,,,,,,,,,,,,,,,,
18166,ef802d01-6269-4d21-9159-f1386c75e789,disgust,25-08-2020 14:54,technology,0,photo,negative,,,25-08-2020,8,2114,,,,,,,,,,,,,,,,
18167,ef802d01-6269-4d21-9159-f1386c75e789,like,13-04-2021 14:24,technology,50,photo,positive,,,13-04-2021,4,1974,,,,,,,,,,,,,,,,
18168,ef802d01-6269-4d21-9159-f1386c75e789,hate,23-10-2020 22:34,technology,5,photo,negative,,,23-10-2020,10,2056,,,,,,,,,,,,,,,,
18169,ef802d01-6269-4d21-9159-f1386c75e789,peeking,26-10-2020 04:53,technology,35,photo,neutral,,,26-10-2020,10,2056,,,,,,,,,,,,,,,,
18170,ef802d01-6269-4d21-9159-f1386c75e789,dislike,14-10-2020 04:04,technology,10,photo,negative,,,14-10-2020,10,2056,,,,,,,,,,,,,,,,
18171,ef802d01-6269-4d21-9159-f1386c75e789,peeking,09-03-2021 00:58,technology,35,photo,neutral,,,09-03-2021,3,2012,,,,,,,,,,,,,,,,
18172,ef802d01-6269-4d21-9159-f1386c75e789,indifferent,16-06-2021 15:25,technology,20,photo,neutral,,,16-06-2021,6,2021,,,,,,,,,,,,,,,,
18173,ef802d01-6269-4d21-9159-f1386c75e789,intrigued,21-01-2021 22:40,technology,45,photo,positive,,,21-01-2021,1,2126,,,,,,,,,,,,,,,,
18174,ef802d01-6269-4d21-9159-f1386c75e789,love,10-11-2020 18:17,technology,65,photo,positive,,,10-11-2020,11,2034,,,,,,,,,,,,,,,,
18175,ee18c383-1e7a-4507-9e78-1061da09143a,want,08-12-2020 03:00,education,70,audio,positive,,,08-12-2020,12,2092,,,,,,,,,,,,,,,,
18176,ee18c383-1e7a-4507-9e78-1061da09143a,want,03-03-2021 05:45,education,70,audio,positive,,,03-03-2021,3,2012,,,,,,,,,,,,,,,,
18177,ee18c383-1e7a-4507-9e78-1061da09143a,want,25-07-2020 03:27,education,70,audio,positive,,,25-07-2020,7,2070,,,,,,,,,,,,,,,,
18178,ee18c383-1e7a-4507-9e78-1061da09143a,want,02-08-2020 04:06,education,70,audio,positive,,,02-08-2020,8,2114,,,,,,,,,,,,,,,,
18179,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,15-11-2020 22:18,education,35,audio,neutral,,,15-11-2020,11,2034,,,,,,,,,,,,,,,,
18180,ee18c383-1e7a-4507-9e78-1061da09143a,super love,06-01-2021 03:18,education,75,audio,positive,,,06-01-2021,1,2126,,,,,,,,,,,,,,,,
18181,ee18c383-1e7a-4507-9e78-1061da09143a,scared,31-08-2020 15:43,education,15,audio,negative,,,31-08-2020,8,2114,,,,,,,,,,,,,,,,
18182,ee18c383-1e7a-4507-9e78-1061da09143a,love,05-03-2021 05:52,education,65,audio,positive,,,05-03-2021,3,2012,,,,,,,,,,,,,,,,
18183,ee18c383-1e7a-4507-9e78-1061da09143a,interested,19-08-2020 20:46,education,30,audio,positive,,,19-08-2020,8,2114,,,,,,,,,,,,,,,,
18184,ee18c383-1e7a-4507-9e78-1061da09143a,disgust,26-08-2020 01:37,education,0,audio,negative,,,26-08-2020,8,2114,,,,,,,,,,,,,,,,
18185,ee18c383-1e7a-4507-9e78-1061da09143a,disgust,02-11-2020 21:15,education,0,audio,negative,,,02-11-2020,11,2034,,,,,,,,,,,,,,,,
18186,ee18c383-1e7a-4507-9e78-1061da09143a,super love,18-06-2021 07:09,education,75,audio,positive,,,18-06-2021,6,2021,,,,,,,,,,,,,,,,
18187,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,10-03-2021 12:08,education,35,audio,neutral,,,10-03-2021,3,2012,,,,,,,,,,,,,,,,
18188,ee18c383-1e7a-4507-9e78-1061da09143a,like,10-05-2021 08:21,education,50,audio,positive,,,10-05-2021,5,2138,,,,,,,,,,,,,,,,
18189,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,16-06-2021 09:50,education,10,audio,negative,,,16-06-2021,6,2021,,,,,,,,,,,,,,,,
18190,ee18c383-1e7a-4507-9e78-1061da09143a,like,27-10-2020 12:43,education,50,audio,positive,,,27-10-2020,10,2056,,,,,,,,,,,,,,,,
18191,ee18c383-1e7a-4507-9e78-1061da09143a,like,19-01-2021 07:50,education,50,audio,positive,,,19-01-2021,1,2126,,,,,,,,,,,,,,,,
18192,ee18c383-1e7a-4507-9e78-1061da09143a,super love,10-05-2021 06:33,education,75,audio,positive,,,10-05-2021,5,2138,,,,,,,,,,,,,,,,
18193,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,09-07-2020 20:13,education,10,audio,negative,,,09-07-2020,7,2070,,,,,,,,,,,,,,,,
18194,ee18c383-1e7a-4507-9e78-1061da09143a,love,23-10-2020 12:28,education,65,audio,positive,,,23-10-2020,10,2056,,,,,,,,,,,,,,,,
18195,ee18c383-1e7a-4507-9e78-1061da09143a,like,24-09-2020 21:17,education,50,audio,positive,,,24-09-2020,9,2022,,,,,,,,,,,,,,,,
18196,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,15-01-2021 08:48,education,10,audio,negative,,,15-01-2021,1,2126,,,,,,,,,,,,,,,,
18197,ee18c383-1e7a-4507-9e78-1061da09143a,adore,10-06-2021 23:22,education,72,audio,positive,,,10-06-2021,6,2021,,,,,,,,,,,,,,,,
18198,ee18c383-1e7a-4507-9e78-1061da09143a,heart,29-01-2021 19:18,education,60,audio,positive,,,29-01-2021,1,2126,,,,,,,,,,,,,,,,
18199,ee18c383-1e7a-4507-9e78-1061da09143a,scared,13-04-2021 10:48,education,15,audio,negative,,,13-04-2021,4,1974,,,,,,,,,,,,,,,,
18200,ee18c383-1e7a-4507-9e78-1061da09143a,hate,29-01-2021 18:06,education,5,audio,negative,,,29-01-2021,1,2126,,,,,,,,,,,,,,,,
18201,ee18c383-1e7a-4507-9e78-1061da09143a,super love,06-02-2021 03:01,education,75,audio,positive,,,06-02-2021,2,1914,,,,,,,,,,,,,,,,
18202,ee18c383-1e7a-4507-9e78-1061da09143a,hate,09-05-2021 15:47,education,5,audio,negative,,,09-05-2021,5,2138,,,,,,,,,,,,,,,,
18203,ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,24-10-2020 04:43,education,45,audio,positive,,,24-10-2020,10,2056,,,,,,,,,,,,,,,,
18204,ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,16-09-2020 18:34,education,45,audio,positive,,,16-09-2020,9,2022,,,,,,,,,,,,,,,,
18205,ee18c383-1e7a-4507-9e78-1061da09143a,super love,03-06-2021 21:00,education,75,audio,positive,,,03-06-2021,6,2021,,,,,,,,,,,,,,,,
18206,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,14-12-2020 10:59,travel,20,video,neutral,,,14-12-2020,12,2092,,,,,,,,,,,,,,,,
18207,ee0988ef-8656-4a63-9515-a2533b772636,like,25-07-2020 19:28,travel,50,video,positive,,,25-07-2020,7,2070,,,,,,,,,,,,,,,,
18208,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,20-12-2020 00:14,travel,45,video,positive,,,20-12-2020,12,2092,,,,,,,,,,,,,,,,
18209,ee0988ef-8656-4a63-9515-a2533b772636,interested,09-05-2021 03:23,travel,30,video,positive,,,09-05-2021,5,2138,,,,,,,,,,,,,,,,
18210,ee0988ef-8656-4a63-9515-a2533b772636,dislike,19-01-2021 14:26,travel,10,video,negative,,,19-01-2021,1,2126,,,,,,,,,,,,,,,,
18211,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,25-04-2021 00:38,travel,20,video,neutral,,,25-04-2021,4,1974,,,,,,,,,,,,,,,,
18212,ee0988ef-8656-4a63-9515-a2533b772636,dislike,23-07-2020 06:11,travel,10,video,negative,,,23-07-2020,7,2070,,,,,,,,,,,,,,,,
18213,ee0988ef-8656-4a63-9515-a2533b772636,worried,26-11-2020 21:33,travel,12,video,negative,,,26-11-2020,11,2034,,,,,,,,,,,,,,,,
18214,ee0988ef-8656-4a63-9515-a2533b772636,disgust,30-03-2021 06:53,travel,0,video,negative,,,30-03-2021,3,2012,,,,,,,,,,,,,,,,
18215,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,13-06-2021 19:32,travel,20,video,neutral,,,13-06-2021,6,2021,,,,,,,,,,,,,,,,
18216,ee0988ef-8656-4a63-9515-a2533b772636,peeking,20-04-2021 16:24,travel,35,video,neutral,,,20-04-2021,4,1974,,,,,,,,,,,,,,,,
18217,ee0988ef-8656-4a63-9515-a2533b772636,worried,01-01-2021 09:38,travel,12,video,negative,,,01-01-2021,1,2126,,,,,,,,,,,,,,,,
18218,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,19-02-2021 02:43,travel,45,video,positive,,,19-02-2021,2,1914,,,,,,,,,,,,,,,,
18219,ee0988ef-8656-4a63-9515-a2533b772636,scared,17-03-2021 03:21,travel,15,video,negative,,,17-03-2021,3,2012,,,,,,,,,,,,,,,,
18220,ee0988ef-8656-4a63-9515-a2533b772636,hate,18-02-2021 23:49,travel,5,video,negative,,,18-02-2021,2,1914,,,,,,,,,,,,,,,,
18221,ee0988ef-8656-4a63-9515-a2533b772636,adore,10-11-2020 15:37,travel,72,video,positive,,,10-11-2020,11,2034,,,,,,,,,,,,,,,,
18222,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,love,21-01-2021 15:03,soccer,65,video,positive,,,21-01-2021,1,2126,,,,,,,,,,,,,,,,
18223,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,15-10-2020 05:00,soccer,15,video,negative,,,15-10-2020,10,2056,,,,,,,,,,,,,,,,
18224,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,dislike,04-02-2021 03:19,soccer,10,video,negative,,,04-02-2021,2,1914,,,,,,,,,,,,,,,,
18225,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,scared,27-04-2021 05:47,soccer,15,video,negative,,,27-04-2021,4,1974,,,,,,,,,,,,,,,,
